product_code,product_id,category,elasticity,review_count,review_mean,share_low,review_group,rating_group
598,7ac5f520abfc0589418bc7c76cea7a7c,bed_bath_table,-0.037957598,1,5.0,0.0,Q1 (0-6),High (>4.5)
599,7ae8d9b8eca8a6daf066e53ddc7034d3,electronics,-0.33699366,1,5.0,0.0,Q1 (0-6),High (>4.5)
602,7b35ccd93a2184646c03b70326626923,sports_leisure,-0.21523848,22,2.6818181818181817,0.5454545454545454,Q3 (13-24),Low (<3.5)
603,7b44e5ea770ef06810f5df89006cc8b2,electronics,-1.0363442,8,4.375,0.0,Q2 (7-12),Medium (3.5-4.5)
607,7bcf2266b78ccc737b8f26f925d3c5d4,perfumery,-1.3984684,13,4.3076923076923075,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
608,7bf115809ab249f1bf0fa92d72e0baf8,computers_accessories,-0.8355907,0,0.0,0.0,Q1 (0-6),No rating
609,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,-1.5960807,213,3.929577464788733,0.1784037558685446,Q4 (25+),Medium (3.5-4.5)
611,7c4a8bec217df1de0df2b5aaf8175b65,audio,-1.6861026,25,3.04,0.4,Q4 (25+),Low (<3.5)
612,7c898e0b8ea203dd94ba846627fc34d1,office_furniture,-0.22480787,6,4.0,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
613,7ca5f56188492e30c50ba64de188aae7,bed_bath_table,-0.008813144,7,4.428571428571429,0.0,Q2 (7-12),Medium (3.5-4.5)
617,7dd3fec3502f7ef333da2a73e00db394,perfumery,-2.0060227,10,3.9,0.1,Q2 (7-12),Medium (3.5-4.5)
619,7e6c4a0bf900e259f50ba63331fd2785,watches_gifts,-0.06669484,17,4.529411764705882,0.0,Q3 (13-24),High (>4.5)
622,7f72a8900b3d2fc8fa2635b7836d6e6e,toys,-0.33731362,15,3.8,0.1333333333333333,Q3 (13-24),Medium (3.5-4.5)
623,7fab1a1472fdd934397068931f63f3ca,toys,-0.005497307,48,4.0,0.1458333333333333,Q4 (25+),Medium (3.5-4.5)
624,7fb04722aba7a2b632bac8f9819796f3,health_beauty,-0.73986775,67,4.164179104477612,0.1343283582089552,Q4 (25+),Medium (3.5-4.5)
625,7fe486a60125c1541517e30944f95066,home_appliances_2,-0.0017888063,0,0.0,0.0,Q1 (0-6),No rating
626,803f77475e1b51b47f1bfec4f2ec353f,auto,-0.051468175,13,4.076923076923077,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
627,80df62ce491a20d390c9f69402310f0a,computers_accessories,-0.0048937667,1,3.0,0.0,Q1 (0-6),Low (<3.5)
629,817e1c2d22418c36386406ccacfa53e8,furniture_decor,-1.4439594,25,4.08,0.16,Q4 (25+),Medium (3.5-4.5)
630,81b6c7c058add831803fcbba6dcc1df2,bed_bath_table,-0.2213466,6,3.6666666666666665,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
631,81d879a43537a2803762ce12282ccbc9,small_appliances,-0.0109800715,7,4.571428571428571,0.0,Q2 (7-12),High (>4.5)
633,827c4a77226a3e7ef259d61eaa775df9,furniture_decor,-3.2848883,16,3.5625,0.3125,Q3 (13-24),Medium (3.5-4.5)
634,82a61259a621866c4ba63743da29a342,sports_leisure,-0.051322743,10,4.7,0.0,Q2 (7-12),High (>4.5)
636,82c3ea364e5480f335f6743ee725a921,computers_accessories,-0.37908152,8,3.25,0.375,Q2 (7-12),Low (<3.5)
637,82e4ad16521ca131d95e198d507db370,electronics,-3.148532,28,3.857142857142857,0.1785714285714285,Q4 (25+),Medium (3.5-4.5)
638,830345ab5d2e365c7c6b91459119ea2d,health_beauty,-0.1594219,3,4.333333333333333,0.0,Q1 (0-6),Medium (3.5-4.5)
639,8317b177579dd27ff068b83205e2169b,cool_stuff,-2.6413252,33,4.424242424242424,0.0909090909090909,Q4 (25+),Medium (3.5-4.5)
642,83b00325c13c44245b2c3a2befa62a0e,baby,-1.3341005,29,3.3448275862068964,0.3448275862068966,Q4 (25+),Low (<3.5)
643,83b92639fffd1d55c9e04c77c86d8d2c,computers_accessories,-0.36270595,12,3.8333333333333335,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
646,83e68070fbf16ac859fc13285a5ba9ba,telephony,-0.26235825,8,2.625,0.5,Q2 (7-12),Low (<3.5)
650,84d2057bc1f88332d0892eea0e997d28,telephony,-0.028926307,8,4.25,0.125,Q2 (7-12),Medium (3.5-4.5)
651,84f456958365164420cfc80fbe4c7fab,bed_bath_table,-0.40674257,74,3.364864864864865,0.2432432432432432,Q4 (25+),Low (<3.5)
652,84f5c4f480ad6c9998d6a6860f1a2e41,food_drink,-2.5809422,14,4.357142857142857,0.0,Q3 (13-24),Medium (3.5-4.5)
653,86133a2151bd98a3ed2ad758709e6d1b,cool_stuff,-0.028010089,8,4.25,0.0,Q2 (7-12),Medium (3.5-4.5)
655,86ecc269de40ba13205e7beeee12f26f,telephony,-0.011387279,0,0.0,0.0,Q1 (0-6),No rating
656,86f2416d4670e4ea3ca5494d043d9f24,office_furniture,-3.3232822,10,3.8,0.1,Q2 (7-12),Medium (3.5-4.5)
657,870bcc6c58e03ca658cfdd13db4bbe28,computers_accessories,-2.3150935,14,5.0,0.0,Q3 (13-24),High (>4.5)
658,87aff1d9a5e94db6840c5b963a5cef90,sports_leisure,-0.23015974,0,0.0,0.0,Q1 (0-6),No rating
659,87d780fa7d2cf3710aa02dc4ca8db985,bed_bath_table,-0.778378,23,3.782608695652174,0.217391304347826,Q3 (13-24),Medium (3.5-4.5)
663,88e84a987b4681434dedc0bc9e00826b,industry_commerce_and_business,-0.008187789,6,2.3333333333333335,0.5,Q1 (0-6),Low (<3.5)
664,89321f94e35fc6d7903d36f74e351d40,food,-1.3228732,62,4.0,0.1290322580645161,Q4 (25+),Medium (3.5-4.5)
665,89427567da9c9b075c9dca131535104d,toys,-0.3235558,3,4.333333333333333,0.0,Q1 (0-6),Medium (3.5-4.5)
666,8a443635fdf9759915c9be5be2e3b862,bed_bath_table,-0.48926035,23,4.260869565217392,0.1304347826086956,Q3 (13-24),Medium (3.5-4.5)
667,8aa6223e400af9c97b07c75993142721,baby,-1.3263345,41,4.097560975609756,0.0975609756097561,Q4 (25+),Medium (3.5-4.5)
669,8c292ca193d326152e335d77176746f0,health_beauty,-3.145565,75,4.08,0.12,Q4 (25+),Medium (3.5-4.5)
670,8c38d21062ec6ee492c3500d01150b7a,electronics,-0.0767587,8,3.25,0.5,Q2 (7-12),Low (<3.5)
672,8c591ab0ca519558779df02023177f44,garden_tools,-1.7164687,112,4.151785714285714,0.1160714285714285,Q4 (25+),Medium (3.5-4.5)
673,8d139b1550c8cc91a3babc9cfe9fc147,telephony,-0.021262072,6,4.0,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
675,8d7d29e5fb9ff5333009326c87fc04e9,office_furniture,-0.06448428,8,4.0,0.125,Q2 (7-12),Medium (3.5-4.5)
677,8ed094bfe076c568f6bb10feada3f75d,office_furniture,-8.095352,43,3.0,0.3720930232558139,Q4 (25+),Low (<3.5)
678,8f3a1c2358138bedfb98645db449110c,watches_gifts,-0.003977549,5,5.0,0.0,Q1 (0-6),High (>4.5)
682,9048cbd294fe0c1a3ec8c8248bc2cadd,musical_instruments,-0.0004726521,9,4.333333333333333,0.1111111111111111,Q2 (7-12),Medium (3.5-4.5)
683,906b11f3bc3c98f883afa0eb67b0fac7,sports_leisure,-0.025363239,8,3.5,0.375,Q2 (7-12),Medium (3.5-4.5)
684,909b87db6cb3a7ab26bd03cc59860136,computers_accessories,-1.9661163,27,3.592592592592593,0.2222222222222222,Q4 (25+),Medium (3.5-4.5)
685,90aa2ab699cd0e459be93124aa91c82f,bed_bath_table,-1.4905847,8,4.625,0.0,Q2 (7-12),High (>4.5)
687,90b86c830114ddc888f6380a223ee285,bed_bath_table,-0.04042993,5,4.6,0.0,Q1 (0-6),High (>4.5)
690,914c9e9af640dd56f48764a225b00f89,office_furniture,-1.2237762,16,3.3125,0.25,Q3 (13-24),Low (<3.5)
691,9163c7e81fd68452472912c4cde810aa,musical_instruments,-0.022207376,9,3.6666666666666665,0.2222222222222222,Q2 (7-12),Medium (3.5-4.5)
692,91b08d34d0ba4db44da2dc382867ba49,telephony,-1.3357294,22,4.2272727272727275,0.0454545454545454,Q3 (13-24),Medium (3.5-4.5)
693,920840f7899b13c467d223950c89e9e9,baby,-0.11649056,5,3.8,0.2,Q1 (0-6),Medium (3.5-4.5)
694,921d31a1daa51460b7a95ea5f3ab64d5,health_beauty,-7.9325852,36,4.416666666666667,0.0833333333333333,Q4 (25+),Medium (3.5-4.5)
695,92503fc18ca14a8f32c182ce3f1b9f05,stationery,-0.14730747,2,5.0,0.0,Q1 (0-6),High (>4.5)
696,937c825572d26b9e5a723527c6d625c6,bed_bath_table,-0.036503285,0,0.0,0.0,Q1 (0-6),No rating
698,93a12c289ca2b78e7069e469f5053ef2,computers_accessories,-1.5622532,20,3.95,0.2,Q3 (13-24),Medium (3.5-4.5)
700,93c902b021a9e594f658ab1b0351602a,electronics,-0.1149199,49,3.693877551020408,0.2448979591836734,Q4 (25+),Medium (3.5-4.5)
702,94475071013412139f862c0bd7e3bb37,stationery,-0.047177948,23,4.304347826086956,0.0434782608695652,Q3 (13-24),Medium (3.5-4.5)
706,9545d45c37449ccbc376de3a04c66e71,health_beauty,-0.3720717,47,4.25531914893617,0.1063829787234042,Q4 (25+),Medium (3.5-4.5)
707,9565229244e9341fb8c8069879cf73cd,bed_bath_table,-0.82706845,9,4.666666666666667,0.0,Q2 (7-12),High (>4.5)
708,95c40b993a22463c83beb5c51a03d46c,computers_accessories,-0.21523848,15,4.066666666666666,0.1333333333333333,Q3 (13-24),Medium (3.5-4.5)
709,95ec3f7e237a87df9935a570ab6ef266,bed_bath_table,-0.12966664,11,5.0,0.0,Q2 (7-12),High (>4.5)
710,97017430754804328eb9597b7f85da03,telephony,-0.0733556,49,3.979591836734694,0.2040816326530612,Q4 (25+),Medium (3.5-4.5)
712,97b3b8e8ed22d0ceb3b3c520e806a334,electronics,-1.6328747,16,3.75,0.1875,Q3 (13-24),Medium (3.5-4.5)
713,98190f6a2c3253d07ca86525bb238162,electronics,-0.10027496,15,4.666666666666667,0.0,Q3 (13-24),High (>4.5)
715,98a8c2fa16d7239c606640f5555768e4,garden_tools,-0.08158702,23,4.086956521739131,0.217391304347826,Q3 (13-24),Medium (3.5-4.5)
716,98b22c1129886cbd7fcae69d1c93e442,bed_bath_table,-0.81744087,18,4.5,0.1111111111111111,Q3 (13-24),Medium (3.5-4.5)
720,995e25d9b46dee183004994645768d95,sports_leisure,-0.6388511,5,4.0,0.0,Q1 (0-6),Medium (3.5-4.5)
721,99a4788cb24856965c36a24e339b6058,bed_bath_table,-0.26730293,413,3.8595641646489103,0.1767554479418886,Q4 (25+),Medium (3.5-4.5)
724,99f5b2240b82bf9387e5cf2fc0335b08,computers_accessories,-0.44682345,19,3.8421052631578942,0.2105263157894736,Q3 (13-24),Medium (3.5-4.5)
725,9a0620ddaf3055b7e588e936e036a529,bed_bath_table,-0.9539428,9,2.7777777777777777,0.3333333333333333,Q2 (7-12),Low (<3.5)
728,9a63d4ef456702710823c21b8cca0332,auto,-0.37954688,6,3.8333333333333335,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
732,9ad75bd7267e5c724cb42c71ac56ca72,bed_bath_table,-0.6639816,37,2.891891891891892,0.4594594594594595,Q4 (25+),Low (<3.5)
733,9ae64e1163bf254bad20d5155cffb99d,stationery,-0.1138728,5,4.6,0.0,Q1 (0-6),High (>4.5)
734,9af7b4a3262141c12ba9bd489a8573c7,market_place,-0.1112114,0,0.0,0.0,Q1 (0-6),No rating
736,9b125b82780e1bbb7716c906ff46f89b,pet_shop,-0.010660122,8,4.0,0.125,Q2 (7-12),Medium (3.5-4.5)
737,9b2db9ec16a8a51549f32462bf973523,toys,-2.483445,5,4.0,0.2,Q1 (0-6),Medium (3.5-4.5)
738,9b37a918bcf2c8e1064e867cf1df4637,electronics,-0.09751176,4,3.5,0.5,Q1 (0-6),Medium (3.5-4.5)
739,9b968712a8768d8e23318f73476af1a3,baby,-0.07210489,6,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
741,9bb2d066e4b33b624cbdfec7d50b3dcb,pet_shop,-0.14092304,10,4.4,0.0,Q2 (7-12),Medium (3.5-4.5)
743,9bfc55df037ce3ac01bfd84781adf7e5,audio,-1.0332029,10,4.7,0.0,Q2 (7-12),High (>4.5)
744,9c422a519119dcad7575db5af1ba540e,computers_accessories,-5.13146,10,4.7,0.0,Q2 (7-12),High (>4.5)
747,9da950e8c8c482441f1b93955b21c827,cool_stuff,-0.5243675,11,4.454545454545454,0.0909090909090909,Q2 (7-12),Medium (3.5-4.5)
748,9ddc4249779322828f89d2a9c04f7ee1,auto,-1.4137678,16,3.8125,0.25,Q3 (13-24),Medium (3.5-4.5)
749,9ddd762ee8a13576a809dc66f22aa2b5,bed_bath_table,-0.4819597,8,4.25,0.125,Q2 (7-12),Medium (3.5-4.5)
753,9ecadb84c81da840dbf3564378b586e9,furniture_decor,-8.213792,93,3.838709677419355,0.1935483870967742,Q4 (25+),Medium (3.5-4.5)
754,9ef3514cbcbf73d8b7d294036f99737f,housewares,-0.112156704,10,4.4,0.1,Q2 (7-12),Medium (3.5-4.5)
755,9f1c3e71d56894398a42b050b07f1baa,cool_stuff,-0.48664257,15,3.2666666666666666,0.3333333333333333,Q3 (13-24),Low (<3.5)
758,9fbfc0d1a475bb65f9c0e39bb927a99a,housewares,-0.6343718,10,3.9,0.1,Q2 (7-12),Medium (3.5-4.5)
760,a02d0123079f4ae96001ba2010d1a2df,construction_tools_lights,-0.84658533,30,3.933333333333333,0.1666666666666666,Q4 (25+),Medium (3.5-4.5)
761,a04087ab6a96ffa041f8a2701a72b616,computers,-2.258957,14,3.4285714285714284,0.2857142857142857,Q3 (13-24),Low (<3.5)
762,a0498bf8b8ff0c35a6b8c736a71526ab,housewares,-1.5473611,3,5.0,0.0,Q1 (0-6),High (>4.5)
764,a0fe1efb855f3e786f0650268cd77f44,agro_industry_and_commerce,-0.05666008,9,4.0,0.0,Q2 (7-12),Medium (3.5-4.5)
767,a19b6951c75da43aad691622dd2f6abe,furniture_decor,-5.733779,42,3.6904761904761902,0.1666666666666666,Q4 (25+),Medium (3.5-4.5)
768,a1bf559ac1eab015ba992bd76d9d76c7,computers_accessories,-0.010820096,4,3.75,0.0,Q1 (0-6),Medium (3.5-4.5)
770,a1f7dace2a9af48dd48428c12001dc09,home_appliances,-0.007482446,6,3.6666666666666665,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
771,a2105c8c0d5d99dbc5a2a9ad94321e5c,sports_leisure,-0.41607925,11,4.181818181818182,0.1818181818181818,Q2 (7-12),Medium (3.5-4.5)
773,a2a61ecd4e916c3ff787c137d23957bb,housewares,-0.4825705,8,4.0,0.125,Q2 (7-12),Medium (3.5-4.5)
774,a35a9f46dcee0a67c8c7ad8493eb4135,computers_accessories,-1.2555966,36,4.055555555555555,0.0833333333333333,Q4 (25+),Medium (3.5-4.5)
776,a42d9c825894f96fc6ed02610891454d,sports_leisure,-0.8856773,20,3.9,0.2,Q3 (13-24),Medium (3.5-4.5)
777,a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,-0.013656009,38,4.421052631578948,0.0789473684210526,Q4 (25+),Medium (3.5-4.5)
781,a5341e3f8155dbb3e62323d3ea289729,furniture_decor,-1.1526893,34,4.323529411764706,0.088235294117647,Q4 (25+),Medium (3.5-4.5)
782,a54244559e62c8ef2939e52189d65d4c,food_drink,-0.98538506,5,4.0,0.0,Q1 (0-6),Medium (3.5-4.5)
783,a5647c44af977b148e0a3a4751a09e2e,office_furniture,-0.6147386,16,3.75,0.1875,Q3 (13-24),Medium (3.5-4.5)
784,a59fb60fddcc72a9878b7ed5cb69d8e4,audio,-0.84466565,19,3.263157894736842,0.3684210526315789,Q3 (13-24),Low (<3.5)
785,a5ae8400fc9fcacd4af585a57bbf264a,pet_shop,-0.009271252,15,4.6,0.0,Q3 (13-24),High (>4.5)
786,a5e28e21acf7c99188ad33f688f18837,computers_accessories,-0.08090349,8,4.25,0.0,Q2 (7-12),Medium (3.5-4.5)
787,a5e74dc2d01e8b9df1590c7160358273,housewares,-0.20854864,4,4.0,0.25,Q1 (0-6),Medium (3.5-4.5)
789,a62e25e09e05e6faf31d90c6ec1aa3d1,watches_gifts,-0.045083735,156,3.756410256410256,0.2115384615384615,Q4 (25+),Medium (3.5-4.5)
790,a630323d497e2acc89574e8b792c6936,computers_accessories,-0.19115505,0,0.0,0.0,Q1 (0-6),No rating
791,a659cb33082b851fb87a33af8f0fff29,auto,-1.1719736,13,4.153846153846154,0.0,Q3 (13-24),Medium (3.5-4.5)
793,a6ad77b15e566298a4e8ee2011ab1255,furniture_decor,-1.3502433,20,4.45,0.1,Q3 (13-24),Medium (3.5-4.5)
797,a8075470f960215ffb67624782f80fec,garden_tools,-0.4618029,14,4.214285714285714,0.0714285714285714,Q3 (13-24),Medium (3.5-4.5)
798,a8115d34a4b7b74388da609692162c37,computers_accessories,-1.2451255,18,3.7777777777777777,0.2222222222222222,Q3 (13-24),Medium (3.5-4.5)
799,a84d0660dbffebf352aefbf1a6b18d00,watches_gifts,-0.01977867,12,3.8333333333333335,0.25,Q2 (7-12),Medium (3.5-4.5)
800,a869ec6209c361ca46dad85a5530e119,sports_leisure,-0.5656409,12,4.166666666666667,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
801,a8b0dd2c57b49b649373ff5a495a697e,computers_accessories,-0.8029268,5,4.2,0.0,Q1 (0-6),Medium (3.5-4.5)
804,a92930c327948861c015c919a0bcb4a8,watches_gifts,-0.55313385,43,3.883720930232558,0.1395348837209302,Q4 (25+),Medium (3.5-4.5)
806,a9b36aaa68ebd315701524c822800f29,furniture_decor,-3.1231105,9,4.0,0.1111111111111111,Q2 (7-12),Medium (3.5-4.5)
809,aa36c2127048efdcd47f4ad5b6b68810,bed_bath_table,-0.04917036,7,3.857142857142857,0.2857142857142857,Q2 (7-12),Medium (3.5-4.5)
810,aa8d88eb4b9cb38894e33fa624c4287f,watches_gifts,-2.1414194,11,4.181818181818182,0.0909090909090909,Q2 (7-12),Medium (3.5-4.5)
811,ab1106e227a745836a0dc83b374e2575,food,-0.46549684,5,4.6,0.0,Q1 (0-6),High (>4.5)
812,ab1f9387c0627dd24000bfbc54fdeee0,electronics,-0.32870406,46,4.1521739130434785,0.1739130434782608,Q4 (25+),Medium (3.5-4.5)
815,abc3432ff825d8e524db1d4eac6d2099,telephony,-0.14570773,8,3.75,0.125,Q2 (7-12),Medium (3.5-4.5)
816,ac44def10e24998cdee20a208d691127,bed_bath_table,-1.061882,18,4.388888888888889,0.0555555555555555,Q3 (13-24),Medium (3.5-4.5)
820,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,-2.3285313,458,3.997816593886463,0.1419213973799126,Q4 (25+),Medium (3.5-4.5)
821,acc444eb5ad26f79d5a11baa6a03c439,furniture_decor,-2.0290298,19,2.9473684210526314,0.4210526315789473,Q3 (13-24),Low (<3.5)
822,acdd408fe971bbe29a81f8febb575ffc,electronics,-0.1564842,0,0.0,0.0,Q1 (0-6),No rating
825,ad2037645597db38527fe3afbe226af2,drinks,-3.3996627,10,5.0,0.0,Q2 (7-12),High (>4.5)
826,ad88641611c35ebd59ecda07a9f17099,,-0.2654996,17,3.941176470588235,0.2352941176470588,Q3 (13-24),Medium (3.5-4.5)
828,ae17f8265a23421715164ab420b62b36,housewares,-0.19807757,10,4.2,0.1,Q2 (7-12),Medium (3.5-4.5)
829,ae52eeb8383b94455f0a08b1f88ad002,computers_accessories,-2.4054356,21,3.8095238095238098,0.1904761904761904,Q3 (13-24),Medium (3.5-4.5)
834,af0a99476d96dcc1a1baa7c0d9ff6b9d,health_beauty,-0.054420434,2,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
837,afeeea6271148ee1bb15173b8187c431,telephony,-2.7215452,29,4.517241379310345,0.0344827586206896,Q4 (25+),High (>4.5)
838,b0961721fd839e9982420e807758a2a6,garden_tools,-0.30226463,104,4.1923076923076925,0.1346153846153846,Q4 (25+),Medium (3.5-4.5)
839,b09790edda54333116f9cf1decc580a1,bed_bath_table,-0.01282705,9,3.7777777777777777,0.2222222222222222,Q2 (7-12),Medium (3.5-4.5)
840,b0c8da302d49498d2ce6be8c631e4e20,computers_accessories,-0.19071876,5,4.4,0.0,Q1 (0-6),Medium (3.5-4.5)
841,b10eba910a974df70b8a12d0665cdb9e,bed_bath_table,-0.1698348,6,3.5,0.3333333333333333,Q1 (0-6),Medium (3.5-4.5)
842,b114bf337c0626166abe574eee9e3f32,office_furniture,-3.4792428,31,3.064516129032258,0.3870967741935484,Q4 (25+),Low (<3.5)
847,b2e22c958b453a43a650a579dcac2e43,watches_gifts,-0.05603472,10,4.6,0.1,Q2 (7-12),High (>4.5)
848,b2fd74298e16eef2568d2f9dff6042c8,housewares,-0.25238165,7,3.0,0.4285714285714285,Q2 (7-12),Low (<3.5)
849,b30d7b0adcdc4a117f455472548155ec,home_appliances,-0.011867203,7,4.714285714285714,0.0,Q2 (7-12),High (>4.5)
850,b38b25d838ae0b8385e8cc68b9017644,health_beauty,-0.35080963,15,4.0,0.0666666666666666,Q3 (13-24),Medium (3.5-4.5)
853,b47865eeb745bcbfca95513b46bd977d,office_furniture,-0.013539664,4,3.0,0.5,Q1 (0-6),Low (<3.5)
854,b4b817e5f2c4efc8253b4b679c653847,bed_bath_table,-1.4044311,13,2.769230769230769,0.4615384615384615,Q3 (13-24),Low (<3.5)
857,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,-6.3833337,119,3.3781512605042017,0.361344537815126,Q4 (25+),Low (<3.5)
858,b59b5899ecf4bcc294a72fdd48adaa94,telephony,-0.8405935,12,4.083333333333333,0.0833333333333333,Q2 (7-12),Medium (3.5-4.5)
859,b5e13c9a353102f79c6206ff5cb61a50,toys,-1.05717,88,2.909090909090909,0.4431818181818182,Q4 (25+),Low (<3.5)
860,b623b7cb05ee3248fbe4a6ecbeed79a4,toys,-8.476033,27,4.518518518518518,0.074074074074074,Q4 (25+),High (>4.5)
861,b6e352d888ba31d8999af279cd63aa24,housewares,-0.16515191,6,3.6666666666666665,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
862,b73f6899a58fe7a37e55149e9a11c717,office_furniture,-0.6895194,5,3.0,0.4,Q1 (0-6),Low (<3.5)
863,b74d57e3377dd78aace6d070fc48cc88,bed_bath_table,-0.06999613,17,4.0,0.1764705882352941,Q3 (13-24),Medium (3.5-4.5)
864,b75a056d7d03227c3a3b60e9ccf518c9,auto,-0.1024128,0,0.0,0.0,Q1 (0-6),No rating
866,b7a89537c40b1f5a18b5ba75dbb91cbe,musical_instruments,-0.18562865,2,4.0,0.0,Q1 (0-6),Medium (3.5-4.5)
869,b813c88d024da60c2cbdf7a531e4fa77,perfumery,-1.3080683,4,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
870,b83738ac1903f7c8f0ed378cb085909c,electronics,-0.2949349,7,3.7142857142857144,0.1428571428571428,Q2 (7-12),Medium (3.5-4.5)
871,b84c4c7f1845f068f40e350865b803fa,health_beauty,-0.041971505,0,0.0,0.0,Q1 (0-6),No rating
872,b8762d562d810c2f8d7ad7e9c12957be,housewares,-2.4637244,15,4.666666666666667,0.0,Q3 (13-24),High (>4.5)
873,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,-2.3285604,23,3.869565217391304,0.217391304347826,Q3 (13-24),Medium (3.5-4.5)
874,b8b426747049f2d3d6e00b486d47dedb,health_beauty,-0.18231282,24,4.625,0.0416666666666666,Q3 (13-24),High (>4.5)
875,b92a7304ebad1ca5b393b53b2de5c70a,office_furniture,-3.9941282,19,4.0,0.2105263157894736,Q3 (13-24),Medium (3.5-4.5)
877,b944aabf1fc45c01599ee96c7f4d533e,electronics,-1.8832495,8,3.875,0.125,Q2 (7-12),Medium (3.5-4.5)
879,b9ac7314894a193a11fd3150f8c69307,health_beauty,-1.1209271,0,0.0,0.0,Q1 (0-6),No rating
882,ba4a91633739ceceb2b73b627e2cfbc3,office_furniture,-0.70743656,13,3.692307692307693,0.3076923076923077,Q3 (13-24),Medium (3.5-4.5)
883,ba5fb4ab9cd70d201b74b5bad9d4ca00,telephony,-0.14031222,7,3.7142857142857144,0.2857142857142857,Q2 (7-12),Medium (3.5-4.5)
884,ba74c6b75d2ad7503175809688d5a03c,watches_gifts,-0.597345,18,4.055555555555555,0.1666666666666666,Q3 (13-24),Medium (3.5-4.5)
885,ba80c9f47a84d1e08465f72e22930c83,pet_shop,-1.7014602,12,3.8333333333333335,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
886,ba9943916136c9959e24f71bdae28faa,computers_accessories,-0.18964256,16,4.5,0.0625,Q3 (13-24),Medium (3.5-4.5)
888,bace90a7338e9d31371ad47811cf4c7d,bed_bath_table,-0.15674597,3,3.6666666666666665,0.0,Q1 (0-6),Medium (3.5-4.5)
889,bb50f2e236e5eea0100680137654686c,health_beauty,-0.20878133,124,4.169354838709677,0.1129032258064516,Q4 (25+),Medium (3.5-4.5)
896,bce474cc95b6e77657e10939b0b4248c,watches_gifts,-0.8455964,16,3.875,0.1875,Q3 (13-24),Medium (3.5-4.5)
897,bd07b66896d6f1494f5b86251848ced7,office_furniture,-0.2330102,0,0.0,0.0,Q1 (0-6),No rating
898,bd6e8cf9fe4122c385da2bcb9f979d5d,telephony,-0.0109800715,3,5.0,0.0,Q1 (0-6),High (>4.5)
899,bdc3291ab242ec1effc8eb0987850268,electronics,-0.8658695,29,4.413793103448276,0.0689655172413793,Q4 (25+),Medium (3.5-4.5)
900,be0dbdc3d67d55727a65d4cd696ca73c,computers_accessories,-0.006398982,0,0.0,0.0,Q1 (0-6),No rating
902,be837f2e0152a208d4386f4126d5bd7c,home_appliances,-0.0074533597,32,4.375,0.0625,Q4 (25+),Medium (3.5-4.5)
905,bf16de726d9f702aee68610fe171d70e,consoles_games,-2.2994452,7,4.714285714285714,0.0,Q2 (7-12),High (>4.5)
906,bfc0d01be79d9038c7720f983bf954e0,watches_gifts,-0.0025450496,10,4.0,0.2,Q2 (7-12),Medium (3.5-4.5)
907,c0350d6ac413eda4641bf92ab687f1b5,fashion_bags_accessories,-0.06694208,4,4.25,0.0,Q1 (0-6),Medium (3.5-4.5)
908,c045b19fdb30a3035c56d04c6fe2e622,bed_bath_table,-0.032722067,5,4.6,0.0,Q1 (0-6),High (>4.5)
